Year,Month,Day,Hour,GS1,GS2,GS3,GS4,GS5,GS6,GS7,SRP,SHV,KPCM,BTB,BMC,STR,TKO,KPT,KPS
2016,1,9,7,39.2,39.2,29.4,19.6,29.4,19.6,35.4,21.5,11.9,14,16.8,6.2,3.9,6,5.7,10.9
2016,1,9,8,42.7,42.7,32,21.3,32,21.3,38.5,23.4,13,15.2,18.3,6.8,4.2,6.5,6.2,11.8
2016,1,9,9,45.2,45.2,33.9,22.6,33.9,22.6,40.8,24.8,13.7,16.1,19.4,7.2,4.5,6.9,6.6,12.5
2016,1,9,10,48.9,48.9,36.7,24.5,36.7,24.5,44.2,26.8,14.9,17.4,21,7.8,4.8,7.4,7.1,13.6
2016,1,9,11,48.1,48.1,36.1,24.1,36.1,24.1,43.5,26.4,14.6,17.2,20.7,7.6,4.8,7.3,7,13.4
2016,1,9,12,45.2,45.2,33.9,22.6,33.9,22.6,40.8,24.8,13.7,16.1,19.4,7.2,4.5,6.9,6.6,12.5
2016,1,9,13,45.9,45.9,34.4,22.9,34.4,22.9,41.4,25.1,13.9,16.4,19.7,7.3,4.5,7,6.7,12.7
2016,1,9,14,46.5,46.5,34.9,23.2,34.9,23.2,42,25.5,14.1,16.6,20,7.4,4.6,7.1,6.8,12.9
2016,1,9,15,46,46,34.5,23,34.5,23,41.5,25.2,14,16.4,19.7,7.3,4.6,7,6.7,12.8
2016,1,9,16,45.5,45.5,34.1,22.7,34.1,22.7,41.1,24.9,13.8,16.2,19.5,7.2,4.5,6.9,6.6,12.6
2016,1,9,17,42,42,31.5,21,31.5,21,38,23,12.8,15,18,6.7,4.2,6.4,6.1,11.7
2016,1,9,18,50.4,50.4,37.8,25.2,37.8,25.2,45.5,27.6,15.3,18,21.6,8,5,7.7,7.3,14
2016,1,9,19,52.7,52.7,39.5,26.4,39.5,26.4,47.6,28.9,16,18.8,22.6,8.4,5.2,8,7.7,14.6
2016,1,9,20,51.8,51.8,38.9,25.9,38.9,25.9,46.8,28.4,15.7,18.5,22.2,8.2,5.1,7.9,7.5,14.4
2016,1,9,21,50.8,50.8,38.1,25.4,38.1,25.4,45.9,27.9,15.4,18.1,21.8,8.1,5,7.7,7.4,14.1
2016,1,9,22,43.7,43.7,32.8,21.8,32.8,21.8,39.5,24,13.3,15.6,18.8,6.9,4.3,6.6,6.3,12.1
2016,1,9,23,37,37,27.7,18.5,27.7,18.5,33.4,20.3,11.2,13.2,15.9,5.9,3.7,5.6,5.4,10.3
2016,1,10,0,37.2,37.2,27.9,18.6,27.9,18.6,33.6,20.4,11.3,13.3,16,5.9,3.7,5.7,5.4,10.3
2016,1,10,1,36.5,36.5,27.3,18.2,27.3,18.2,32.9,20,11.1,13,15.7,5.8,3.6,5.5,5.3,10.1
2016,1,10,2,34.7,34.7,26,17.3,26,17.3,31.3,19,10.5,12.4,14.9,5.5,3.4,5.3,5,9.6
2016,1,10,3,33.9,33.9,25.4,17,25.4,17,30.6,18.6,10.3,12.1,14.6,5.4,3.4,5.2,4.9,9.4
2016,1,10,4,33,33,24.8,16.5,24.8,16.5,29.8,18.1,10,11.8,14.2,5.2,3.3,5,4.8,9.2
2016,1,10,5,31.5,31.5,23.6,15.7,23.6,15.7,28.4,17.3,9.6,11.2,13.5,5,3.1,4.8,4.6,8.7
2016,1,10,6,32.8,32.8,24.6,16.4,24.6,16.4,29.6,18,10,11.7,14.1,5.2,3.2,5,4.8,9.1
2016,1,10,7,39.2,39.2,29.4,19.6,29.4,19.6,35.4,21.5,11.9,14,16.8,6.2,3.9,6,5.7,10.9
2016,1,10,8,42.7,42.7,32,21.3,32,21.3,38.5,23.4,13,15.2,18.3,6.8,4.2,6.5,6.2,11.8
2016,1,10,9,45.2,45.2,33.9,22.6,33.9,22.6,40.8,24.8,13.7,16.1,19.4,7.2,4.5,6.9,6.6,12.5
2016,1,10,10,48.9,48.9,36.7,24.5,36.7,24.5,44.2,26.8,14.9,17.4,21,7.8,4.8,7.4,7.1,13.6
2016,1,10,11,48.1,48.1,36.1,24.1,36.1,24.1,43.5,26.4,14.6,17.2,20.7,7.6,4.8,7.3,7,13.4
2016,1,10,12,45.2,45.2,33.9,22.6,33.9,22.6,40.8,24.8,13.7,16.1,19.4,7.2,4.5,6.9,6.6,12.5
2016,1,10,13,45.9,45.9,34.4,22.9,34.4,22.9,41.4,25.1,13.9,16.4,19.7,7.3,4.5,7,6.7,12.7
2016,1,10,14,46.5,46.5,34.9,23.2,34.9,23.2,42,25.5,14.1,16.6,20,7.4,4.6,7.1,6.8,12.9
2016,1,10,15,46,46,34.5,23,34.5,23,41.5,25.2,14,16.4,19.7,7.3,4.6,7,6.7,12.8
2016,1,10,16,45.5,45.5,34.1,22.7,34.1,22.7,41.1,24.9,13.8,16.2,19.5,7.2,4.5,6.9,6.6,12.6
2016,1,10,17,42,42,31.5,21,31.5,21,38,23,12.8,15,18,6.7,4.2,6.4,6.1,11.7
2016,1,10,18,50.4,50.4,37.8,25.2,37.8,25.2,45.5,27.6,15.3,18,21.6,8,5,7.7,7.3,14
2016,1,10,19,52.7,52.7,39.5,26.4,39.5,26.4,47.6,28.9,16,18.8,22.6,8.4,5.2,8,7.7,14.6
2016,1,10,20,51.8,51.8,38.9,25.9,38.9,25.9,46.8,28.4,15.7,18.5,22.2,8.2,5.1,7.9,7.5,14.4
2016,1,10,21,50.8,50.8,38.1,25.4,38.1,25.4,45.9,27.9,15.4,18.1,21.8,8.1,5,7.7,7.4,14.1
2016,1,10,22,43.6,43.6,32.7,21.8,32.7,21.8,39.3,23.9,13.2,15.5,18.7,6.9,4.3,6.6,6.3,12.1
2016,1,10,23,37,37,27.7,18.5,27.7,18.5,33.4,20.3,11.2,13.2,15.9,5.9,3.7,5.6,5.4,10.3
2016,1,11,0,81.8,81.8,61.3,40.9,61.3,40.9,73.9,44.8,24.9,29.2,35.1,13,8.1,12.4,11.9,22.7
2016,1,11,1,79.6,79.6,59.7,39.8,59.7,39.8,71.9,43.7,24.2,28.4,34.2,12.6,7.9,12.1,11.6,22.1
2016,1,11,2,76.5,76.5,57.3,38.2,57.3,38.2,69,41.9,23.2,27.3,32.8,12.1,7.6,11.6,11.1,21.2
2016,1,11,3,74.8,74.8,56.1,37.4,56.1,37.4,67.5,41,22.7,26.7,32.1,11.9,7.4,11.4,10.9,20.8
2016,1,11,4,74.4,74.4,55.8,37.2,55.8,37.2,67.2,40.8,22.6,26.5,32,11.8,7.4,11.3,10.8,20.6
2016,1,11,5,76.5,76.5,57.3,38.2,57.3,38.2,69,41.9,23.2,27.3,32.8,12.1,7.6,11.6,11.1,21.2
2016,1,11,6,91.6,91.6,68.7,45.8,68.7,45.8,82.7,50.2,27.8,32.7,39.3,14.5,9.1,13.9,13.3,25.4
2016,1,11,7,109.2,109.2,81.9,54.6,81.9,54.6,98.6,59.9,33.2,39,46.9,17.3,10.8,16.6,15.9,30.3
2016,1,11,8,118.2,118.2,88.7,59.1,88.7,59.1,106.8,64.8,35.9,42.2,50.8,18.7,11.7,18,17.2,32.8
2016,1,11,9,118.4,118.4,88.8,59.2,88.8,59.2,106.9,64.9,36,42.2,50.8,18.8,11.7,18,17.2,32.8
2016,1,11,10,112.8,112.8,84.6,56.4,84.6,56.4,101.8,61.8,34.3,40.2,48.4,17.9,11.2,17.1,16.4,31.3
2016,1,11,11,108.3,108.3,81.3,54.2,81.3,54.2,97.8,59.4,32.9,38.6,46.5,17.2,10.7,16.5,15.7,30.1
2016,1,11,12,117.9,117.9,88.4,58.9,88.4,58.9,106.4,64.6,35.8,42,50.6,18.7,11.7,17.9,17.1,32.7
2016,1,11,13,122.2,122.2,91.6,61.1,91.6,61.1,110.3,67,37.1,43.6,52.5,19.4,12.1,18.6,17.8,33.9
2016,1,11,14,117.2,117.2,87.9,58.6,87.9,58.6,105.9,64.3,35.6,41.8,50.3,18.6,11.6,17.8,17,32.5
2016,1,11,15,111.3,111.3,83.4,55.6,83.4,55.6,100.5,61,33.8,39.7,47.8,17.6,11,16.9,16.2,30.9
2016,1,11,16,101.1,101.1,75.8,50.6,75.8,50.6,91.3,55.4,30.7,36.1,43.4,16,10,15.4,14.7,28
2016,1,11,17,97.4,97.4,73.1,48.7,73.1,48.7,88,53.4,29.6,34.7,41.8,15.4,9.7,14.8,14.2,27
2016,1,11,18,103.5,103.5,77.6,51.8,77.6,51.8,93.5,56.7,31.5,36.9,44.4,16.4,10.3,15.7,15,28.7
2016,1,11,19,103.9,103.9,77.9,51.9,77.9,51.9,93.8,57,31.6,37.1,44.6,16.5,10.3,15.8,15.1,28.8
2016,1,11,20,106.2,106.2,79.6,53.1,79.6,53.1,95.9,58.2,32.3,37.9,45.6,16.8,10.5,16.1,15.4,29.5
2016,1,11,21,99.1,99.1,74.3,49.5,74.3,49.5,89.5,54.3,30.1,35.3,42.5,15.7,9.8,15.1,14.4,27.5
2016,1,11,22,91.2,91.2,68.4,45.6,68.4,45.6,82.3,50,27.7,32.5,39.2,14.5,9,13.9,13.3,25.3
2016,1,11,23,86.4,86.4,64.8,43.2,64.8,43.2,78,47.3,26.2,30.8,37.1,13.7,8.6,13.1,12.6,24
2016,1,12,0,81.8,81.8,61.3,40.9,61.3,40.9,73.9,44.8,24.9,29.2,35.1,13,8.1,12.4,11.9,22.7
2016,1,12,1,79.5,79.5,59.6,39.8,59.6,39.8,71.8,43.6,24.2,28.4,34.1,12.6,7.9,12.1,11.6,22.1
2016,1,12,2,76.5,76.5,57.3,38.2,57.3,38.2,69,41.9,23.2,27.3,32.8,12.1,7.6,11.6,11.1,21.2
2016,1,12,3,74.8,74.8,56.1,37.4,56.1,37.4,67.5,41,22.7,26.7,32.1,11.9,7.4,11.4,10.9,20.8
2016,1,12,4,74.4,74.4,55.8,37.2,55.8,37.2,67.2,40.8,22.6,26.5,32,11.8,7.4,11.3,10.8,20.6
2016,1,12,5,76.5,76.5,57.3,38.2,57.3,38.2,69,41.9,23.2,27.3,32.8,12.1,7.6,11.6,11.1,21.2
2016,1,12,6,91.6,91.6,68.7,45.8,68.7,45.8,82.7,50.2,27.8,32.7,39.3,14.5,9.1,13.9,13.3,25.4
2016,1,12,7,109.2,109.2,81.9,54.6,81.9,54.6,98.6,59.9,33.2,39,46.9,17.3,10.8,16.6,15.9,30.3
2016,1,12,8,118.2,118.2,88.7,59.1,88.7,59.1,106.8,64.8,35.9,42.2,50.8,18.7,11.7,18,17.2,32.8
2016,1,12,9,118.4,118.4,88.8,59.2,88.8,59.2,106.9,64.9,36,42.2,50.8,18.8,11.7,18,17.2,32.8
2016,1,12,10,112.8,112.8,84.6,56.4,84.6,56.4,101.8,61.8,34.3,40.2,48.4,17.9,11.2,17.1,16.4,31.3
2016,1,12,11,108.3,108.3,81.3,54.2,81.3,54.2,97.8,59.4,32.9,38.6,46.5,17.2,10.7,16.5,15.7,30.1
2016,1,12,12,117.9,117.9,88.4,58.9,88.4,58.9,106.4,64.6,35.8,42,50.6,18.7,11.7,17.9,17.1,32.7
2016,1,12,13,122.2,122.2,91.6,61.1,91.6,61.1,110.3,67,37.1,43.6,52.5,19.4,12.1,18.6,17.8,33.9
2016,1,12,14,117.1,117.1,87.8,58.6,87.8,58.6,105.7,64.2,35.6,41.8,50.3,18.6,11.6,17.8,17,32.5
2016,1,12,15,111.3,111.3,83.4,55.6,83.4,55.6,100.5,61,33.8,39.7,47.8,17.6,11,16.9,16.2,30.9
2016,1,12,16,101.1,101.1,75.8,50.6,75.8,50.6,91.3,55.4,30.7,36.1,43.4,16,10,15.4,14.7,28
2016,1,12,17,97.4,97.4,73.1,48.7,73.1,48.7,88,53.4,29.6,34.7,41.8,15.4,9.7,14.8,14.2,27
2016,1,12,18,103.5,103.5,77.6,51.8,77.6,51.8,93.5,56.7,31.5,36.9,44.4,16.4,10.3,15.7,15,28.7
2016,1,12,19,103.9,103.9,77.9,51.9,77.9,51.9,93.8,57,31.6,37.1,44.6,16.5,10.3,15.8,15.1,28.8
2016,1,12,20,106.2,106.2,79.6,53.1,79.6,53.1,95.9,58.2,32.3,37.9,45.6,16.8,10.5,16.1,15.4,29.5
2016,1,12,21,99.1,99.1,74.3,49.5,74.3,49.5,89.5,54.3,30.1,35.3,42.5,15.7,9.8,15.1,14.4,27.5
2016,1,12,22,91.2,91.2,68.4,45.6,68.4,45.6,82.3,50,27.7,32.5,39.2,14.5,9,13.9,13.3,25.3
2016,1,12,23,86.4,86.4,64.8,43.2,64.8,43.2,78,47.3,26.2,30.8,37.1,13.7,8.6,13.1,12.6,24
2016,1,13,0,81.8,81.8,61.3,40.9,61.3,40.9,73.9,44.8,24.9,29.2,35.1,13,8.1,12.4,11.9,22.7
2016,1,13,1,79.5,79.5,59.6,39.8,59.6,39.8,71.8,43.6,24.2,28.4,34.1,12.6,7.9,12.1,11.6,22.1
2016,1,13,2,76.5,76.5,57.3,38.2,57.3,38.2,69,41.9,23.2,27.3,32.8,12.1,7.6,11.6,11.1,21.2
2016,1,13,3,74.8,74.8,56.1,37.4,56.1,37.4,67.5,41,22.7,26.7,32.1,11.9,7.4,11.4,10.9,20.8
2016,1,13,4,74.4,74.4,55.8,37.2,55.8,37.2,67.2,40.8,22.6,26.5,32,11.8,7.4,11.3,10.8,20.6
2016,1,13,5,76.3,76.3,57.3,38.2,57.3,38.2,68.9,41.8,23.2,27.2,32.8,12.1,7.6,11.6,11.1,21.2
2016,1,13,6,91.6,91.6,68.7,45.8,68.7,45.8,82.7,50.2,27.8,32.7,39.3,14.5,9.1,13.9,13.3,25.4
2016,1,13,7,109.2,109.2,81.9,54.6,81.9,54.6,98.6,59.9,33.2,39,46.9,17.3,10.8,16.6,15.9,30.3
2016,1,13,8,118.1,118.1,88.6,59.1,88.6,59.1,106.7,64.8,35.9,42.1,50.7,18.7,11.7,17.9,17.2,32.8
2016,1,13,9,118.4,118.4,88.8,59.2,88.8,59.2,106.9,64.9,36,42.2,50.8,18.8,11.7,18,17.2,32.8
2016,1,13,10,112.8,112.8,84.6,56.4,84.6,56.4,101.8,61.8,34.3,40.2,48.4,17.9,11.2,17.1,16.4,31.3
2016,1,13,11,108.2,108.2,81.2,54.1,81.2,54.1,97.7,59.3,32.9,38.6,46.5,17.2,10.7,16.4,15.7,30
2016,1,13,12,117.9,117.9,88.4,58.9,88.4,58.9,106.4,64.6,35.8,42,50.6,18.7,11.7,17.9,17.1,32.7
2016,1,13,13,122.2,122.2,91.6,61.1,91.6,61.1,110.3,67,37.1,43.6,52.5,19.4,12.1,18.6,17.8,33.9
2016,1,13,14,117.1,117.1,87.8,58.6,87.8,58.6,105.7,64.2,35.6,41.8,50.3,18.6,11.6,17.8,17,32.5
2016,1,13,15,111.3,111.3,83.4,55.6,83.4,55.6,100.5,61,33.8,39.7,47.8,17.6,11,16.9,16.2,30.9
2016,1,13,16,101.1,101.1,75.8,50.6,75.8,50.6,91.3,55.4,30.7,36.1,43.4,16,10,15.4,14.7,28
2016,1,13,17,97.3,97.3,73,48.6,73,48.6,87.8,53.3,29.6,34.7,41.8,15.4,9.6,14.8,14.1,27
2016,1,13,18,103.5,103.5,77.6,51.8,77.6,51.8,93.5,56.7,31.5,36.9,44.4,16.4,10.3,15.7,15,28.7
2016,1,13,19,103.9,103.9,77.9,51.9,77.9,51.9,93.8,57,31.6,37.1,44.6,16.5,10.3,15.8,15.1,28.8
2016,1,13,20,106.1,106.1,79.5,53,79.5,53,95.8,58.1,32.2,37.8,45.5,16.8,10.5,16.1,15.4,29.4
2016,1,13,21,99.1,99.1,74.3,49.5,74.3,49.5,89.5,54.3,30.1,35.3,42.5,15.7,9.8,15.1,14.4,27.5
2016,1,13,22,91.2,91.2,68.4,45.6,68.4,45.6,82.3,50,27.7,32.5,39.2,14.5,9,13.9,13.3,25.3
2016,1,13,23,86.4,86.4,64.8,43.2,64.8,43.2,78,47.3,26.2,30.8,37.1,13.7,8.6,13.1,12.6,24
2016,1,14,0,81.8,81.8,61.3,40.9,61.3,40.9,73.9,44.8,24.9,29.2,35.1,13,8.1,12.4,11.9,22.7
2016,1,14,1,79.5,79.5,59.6,39.8,59.6,39.8,71.8,43.6,24.2,28.4,34.1,12.6,7.9,12.1,11.6,22.1
2016,1,14,2,76.5,76.5,57.3,38.2,57.3,38.2,69,41.9,23.2,27.3,32.8,12.1,7.6,11.6,11.1,21.2
2016,1,14,3,74.8,74.8,56.1,37.4,56.1,37.4,67.5,41,22.7,26.7,32.1,11.9,7.4,11.4,10.9,20.8
2016,1,14,4,74.4,74.4,55.8,37.2,55.8,37.2,67.2,40.8,22.6,26.5,32,11.8,7.4,11.3,10.8,20.6
2016,1,14,5,76.3,76.3,57.3,38.2,57.3,38.2,68.9,41.8,23.2,27.2,32.8,12.1,7.6,11.6,11.1,21.2
2016,1,14,6,91.6,91.6,68.7,45.8,68.7,45.8,82.7,50.2,27.8,32.7,39.3,14.5,9.1,13.9,13.3,25.4
2016,1,14,7,109.2,109.2,81.9,54.6,81.9,54.6,98.6,59.9,33.2,39,46.9,17.3,10.8,16.6,15.9,30.3
2016,1,14,8,118.1,118.1,88.6,59.1,88.6,59.1,106.7,64.8,35.9,42.1,50.7,18.7,11.7,17.9,17.2,32.8
2016,1,14,9,118.2,118.2,88.7,59.1,88.7,59.1,106.8,64.8,35.9,42.2,50.8,18.7,11.7,18,17.2,32.8
2016,1,14,10,112.8,112.8,84.6,56.4,84.6,56.4,101.8,61.8,34.3,40.2,48.4,17.9,11.2,17.1,16.4,31.3
2016,1,14,11,108.2,108.2,81.2,54.1,81.2,54.1,97.7,59.3,32.9,38.6,46.5,17.2,10.7,16.4,15.7,30
2016,1,14,12,117.7,117.7,88.3,58.9,88.3,58.9,106.3,64.5,35.8,42,50.5,18.7,11.7,17.9,17.1,32.7
2016,1,14,13,122.2,122.2,91.6,61.1,91.6,61.1,110.3,67,37.1,43.6,52.5,19.4,12.1,18.6,17.8,33.9
2016,1,14,14,117.1,117.1,87.8,58.6,87.8,58.6,105.7,64.2,35.6,41.8,50.3,18.6,11.6,17.8,17,32.5
2016,1,14,15,111.3,111.3,83.4,55.6,83.4,55.6,100.5,61,33.8,39.7,47.8,17.6,11,16.9,16.2,30.9
2016,1,14,16,101.1,101.1,75.8,50.6,75.8,50.6,91.3,55.4,30.7,36.1,43.4,16,10,15.4,14.7,28
2016,1,14,17,97.3,97.3,73,48.6,73,48.6,87.8,53.3,29.6,34.7,41.8,15.4,9.6,14.8,14.1,27
2016,1,14,18,103.5,103.5,77.6,51.8,77.6,51.8,93.5,56.7,31.5,36.9,44.4,16.4,10.3,15.7,15,28.7
2016,1,14,19,103.9,103.9,77.9,51.9,77.9,51.9,93.8,57,31.6,37.1,44.6,16.5,10.3,15.8,15.1,28.8
2016,1,14,20,106.1,106.1,79.5,53,79.5,53,95.8,58.1,32.2,37.8,45.5,16.8,10.5,16.1,15.4,29.4
2016,1,14,21,99.1,99.1,74.3,49.5,74.3,49.5,89.5,54.3,30.1,35.3,42.5,15.7,9.8,15.1,14.4,27.5
2016,1,14,22,91.1,91.1,68.3,45.5,68.3,45.5,82.2,49.9,27.7,32.5,39.1,14.4,9,13.8,13.2,25.3
2016,1,14,23,86.4,86.4,64.8,43.2,64.8,43.2,78,47.3,26.2,30.8,37.1,13.7,8.6,13.1,12.6,24
2016,1,15,0,81.8,81.8,61.3,40.9,61.3,40.9,73.9,44.8,24.9,29.2,35.1,13,8.1,12.4,11.9,22.7
2016,1,15,1,79.5,79.5,59.6,39.8,59.6,39.8,71.8,43.6,24.2,28.4,34.1,12.6,7.9,12.1,11.6,22.1
2016,1,15,2,76.5,76.5,57.3,38.2,57.3,38.2,69,41.9,23.2,27.3,32.8,12.1,7.6,11.6,11.1,21.2
2016,1,15,3,74.8,74.8,56.1,37.4,56.1,37.4,67.5,41,22.7,26.7,32.1,11.9,7.4,11.4,10.9,20.8
2016,1,15,4,74.4,74.4,55.8,37.2,55.8,37.2,67.2,40.8,22.6,26.5,32,11.8,7.4,11.3,10.8,20.6
2016,1,15,5,76.3,76.3,57.3,38.2,57.3,38.2,68.9,41.8,23.2,27.2,32.8,12.1,7.6,11.6,11.1,21.2
2016,1,15,6,91.6,91.6,68.7,45.8,68.7,45.8,82.7,50.2,27.8,32.7,39.3,14.5,9.1,13.9,13.3,25.4
2016,1,15,7,109.1,109.1,81.8,54.6,81.8,54.6,98.5,59.8,33.1,38.9,46.8,17.3,10.8,16.6,15.9,30.3
2016,1,15,8,118.1,118.1,88.6,59.1,88.6,59.1,106.7,64.8,35.9,42.1,50.7,18.7,11.7,17.9,17.2,32.8
2016,1,15,9,118.2,118.2,88.7,59.1,88.7,59.1,106.8,64.8,35.9,42.2,50.8,18.7,11.7,18,17.2,32.8
2016,1,15,10,112.8,112.8,84.6,56.4,84.6,56.4,101.8,61.8,34.3,40.2,48.4,17.9,11.2,17.1,16.4,31.3
2016,1,15,11,108.2,108.2,81.2,54.1,81.2,54.1,97.7,59.3,32.9,38.6,46.5,17.2,10.7,16.4,15.7,30
2016,1,15,12,117.7,117.7,88.3,58.9,88.3,58.9,106.3,64.5,35.8,42,50.5,18.7,11.7,17.9,17.1,32.7
2016,1,15,13,122.2,122.2,91.6,61.1,91.6,61.1,110.3,67,37.1,43.6,52.5,19.4,12.1,18.6,17.8,33.9
2016,1,15,14,117.1,117.1,87.8,58.6,87.8,58.6,105.7,64.2,35.6,41.8,50.3,18.6,11.6,17.8,17,32.5
2016,1,15,15,111.3,111.3,83.4,55.6,83.4,55.6,100.5,61,33.8,39.7,47.8,17.6,11,16.9,16.2,30.9
2016,1,15,16,101.1,101.1,75.8,50.6,75.8,50.6,91.3,55.4,30.7,36.1,43.4,16,10,15.4,14.7,28
2016,1,15,17,97.3,97.3,73,48.6,73,48.6,87.8,53.3,29.6,34.7,41.8,15.4,9.6,14.8,14.1,27
2016,1,15,18,103.5,103.5,77.6,51.8,77.6,51.8,93.5,56.7,31.5,36.9,44.4,16.4,10.3,15.7,15,28.7
2016,1,15,19,103.9,103.9,77.9,51.9,77.9,51.9,93.8,57,31.6,37.1,44.6,16.5,10.3,15.8,15.1,28.8
2016,1,15,20,106.1,106.1,79.5,53,79.5,53,95.8,58.1,32.2,37.8,45.5,16.8,10.5,16.1,15.4,29.4
2016,1,15,21,99.1,99.1,74.3,49.5,74.3,49.5,89.5,54.3,30.1,35.3,42.5,15.7,9.8,15.1,14.4,27.5
2016,1,15,22,91.1,91.1,68.3,45.5,68.3,45.5,82.2,49.9,27.7,32.5,39.1,14.4,9,13.8,13.2,25.3
2016,1,15,23,86.4,86.4,64.8,43.2,64.8,43.2,78,47.3,26.2,30.8,37.1,13.7,8.6,13.1,12.6,24
2016,1,16,0,37.2,37.2,27.9,18.6,27.9,18.6,33.6,20.4,11.3,13.3,16,5.9,3.7,5.7,5.4,10.3
2016,1,16,1,36.3,36.3,27.2,18.2,27.2,18.2,32.8,19.9,11,13,15.6,5.8,3.6,5.5,5.3,10.1
2016,1,16,2,34.7,34.7,26,17.3,26,17.3,31.3,19,10.5,12.4,14.9,5.5,3.4,5.3,5,9.6
2016,1,16,3,33.9,33.9,25.4,17,25.4,17,30.6,18.6,10.3,12.1,14.6,5.4,3.4,5.2,4.9,9.4
2016,1,16,4,33,33,24.8,16.5,24.8,16.5,29.8,18.1,10,11.8,14.2,5.2,3.3,5,4.8,9.2
2016,1,16,5,31.5,31.5,23.6,15.7,23.6,15.7,28.4,17.3,9.6,11.2,13.5,5,3.1,4.8,4.6,8.7
2016,1,16,6,32.8,32.8,24.6,16.4,24.6,16.4,29.6,18,10,11.7,14.1,5.2,3.2,5,4.8,9.1
2016,1,16,7,39.2,39.2,29.4,19.6,29.4,19.6,35.4,21.5,11.9,14,16.8,6.2,3.9,6,5.7,10.9
2016,1,16,8,42.7,42.7,32,21.3,32,21.3,38.5,23.4,13,15.2,18.3,6.8,4.2,6.5,6.2,11.8
2016,1,16,9,45.2,45.2,33.9,22.6,33.9,22.6,40.8,24.8,13.7,16.1,19.4,7.2,4.5,6.9,6.6,12.5
2016,1,16,10,48.9,48.9,36.7,24.5,36.7,24.5,44.2,26.8,14.9,17.4,21,7.8,4.8,7.4,7.1,13.6
2016,1,16,11,48.1,48.1,36.1,24.1,36.1,24.1,43.5,26.4,14.6,17.2,20.7,7.6,4.8,7.3,7,13.4
2016,1,16,12,45.2,45.2,33.9,22.6,33.9,22.6,40.8,24.8,13.7,16.1,19.4,7.2,4.5,6.9,6.6,12.5
2016,1,16,13,45.9,45.9,34.4,22.9,34.4,22.9,41.4,25.1,13.9,16.4,19.7,7.3,4.5,7,6.7,12.7
2016,1,16,14,46.5,46.5,34.9,23.2,34.9,23.2,42,25.5,14.1,16.6,20,7.4,4.6,7.1,6.8,12.9
2016,1,16,15,46,46,34.5,23,34.5,23,41.5,25.2,14,16.4,19.7,7.3,4.6,7,6.7,12.8
2016,1,16,16,45.5,45.5,34.1,22.7,34.1,22.7,41.1,24.9,13.8,16.2,19.5,7.2,4.5,6.9,6.6,12.6
2016,1,16,17,41.9,41.9,31.4,21,31.4,21,37.8,23,12.7,14.9,18,6.6,4.2,6.4,6.1,11.6
2016,1,16,18,50.4,50.4,37.8,25.2,37.8,25.2,45.5,27.6,15.3,18,21.6,8,5,7.7,7.3,14
2016,1,16,19,52.7,52.7,39.5,26.4,39.5,26.4,47.6,28.9,16,18.8,22.6,8.4,5.2,8,7.7,14.6
2016,1,16,20,51.8,51.8,38.9,25.9,38.9,25.9,46.8,28.4,15.7,18.5,22.2,8.2,5.1,7.9,7.5,14.4
2016,1,16,21,50.8,50.8,38.1,25.4,38.1,25.4,45.9,27.9,15.4,18.1,21.8,8.1,5,7.7,7.4,14.1
2016,1,16,22,43.6,43.6,32.7,21.8,32.7,21.8,39.3,23.9,13.2,15.5,18.7,6.9,4.3,6.6,6.3,12.1
2016,1,16,23,36.8,36.8,27.6,18.4,27.6,18.4,33.3,20.2,11.2,13.1,15.8,5.8,3.6,5.6,5.4,10.2
2016,1,17,0,37.2,37.2,27.9,18.6,27.9,18.6,33.6,20.4,11.3,13.3,16,5.9,3.7,5.7,5.4,10.3
2016,1,17,1,36.3,36.3,27.2,18.2,27.2,18.2,32.8,19.9,11,13,15.6,5.8,3.6,5.5,5.3,10.1
2016,1,17,2,34.5,34.5,25.9,17.3,25.9,17.3,31.2,18.9,10.5,12.3,14.8,5.5,3.4,5.2,5,9.6
2016,1,17,3,33.9,33.9,25.4,17,25.4,17,30.6,18.6,10.3,12.1,14.6,5.4,3.4,5.2,4.9,9.4
2016,1,17,4,33,33,24.8,16.5,24.8,16.5,29.8,18.1,10,11.8,14.2,5.2,3.3,5,4.8,9.2
2016,1,17,5,31.5,31.5,23.6,15.7,23.6,15.7,28.4,17.3,9.6,11.2,13.5,5,3.1,4.8,4.6,8.7
2016,1,17,6,32.8,32.8,24.6,16.4,24.6,16.4,29.6,18,10,11.7,14.1,5.2,3.2,5,4.8,9.1
2016,1,17,7,39.2,39.2,29.4,19.6,29.4,19.6,35.4,21.5,11.9,14,16.8,6.2,3.9,6,5.7,10.9
2016,1,17,8,42.7,42.7,32,21.3,32,21.3,38.5,23.4,13,15.2,18.3,6.8,4.2,6.5,6.2,11.8
2016,1,17,9,45.2,45.2,33.9,22.6,33.9,22.6,40.8,24.8,13.7,16.1,19.4,7.2,4.5,6.9,6.6,12.5
2016,1,17,10,48.9,48.9,36.7,24.5,36.7,24.5,44.2,26.8,14.9,17.4,21,7.8,4.8,7.4,7.1,13.6
2016,1,17,11,48.1,48.1,36.1,24.1,36.1,24.1,43.5,26.4,14.6,17.2,20.7,7.6,4.8,7.3,7,13.4
2016,1,17,12,45.2,45.2,33.9,22.6,33.9,22.6,40.8,24.8,13.7,16.1,19.4,7.2,4.5,6.9,6.6,12.5
